Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
bornsvilkar,https://bornsvilkar.dk/verdensmaal/ ,Danish,7.593023503750011e-05,7.593025833720566e-05,7.593022722786722e-05,0.6423960063231523,7.593024021182115e-05,7.593029196710243e-05,0.3566169004587059,7.59302628336038e-05,7.593030645357115e-05,7.593022939802678e-05,7.59302233803091e-05,7.593023026771717e-05,7.593025055899108e-05,7.59302232784432e-05,7.59302391897075e-05
fm,https://fm.dk/arbejdsomraader/verdensmaal/ https://fm.dk/arbejdsomraader/klima-og-groen-oekonomi/ ,Danish,0.0003921573554641223,0.0003921574110401388,0.000392157160663293,0.17118863577891905,0.00039215728044527504,0.00039215776444497164,0.8237133188041847,0.0003921574840713221,0.00039215757549828723,0.0003921571883813865,0.00039215717732918505,0.00039215722954539145,0.0003921573839193837,0.00039215716291606954,0.00039215724317755445
globalis,https://www.globalis.dk/om-fn/fn-s-17-verdensmaal https://www.globalis.dk/tema/verdensmaalene ,Danish,0.00010893259590386879,0.00010893262356377427,0.00010893257185766076,0.9984749431585924,0.00010893259245863722,0.00010893268842570309,0.00010893277966984617,0.0001089326536131783,0.00010893269660063245,0.00010893259544826152,0.00010893256679358751,0.0001089325904034915,0.00010893271924261172,0.00010893257191860672,0.00010893259550816549
middelfart,https://www.middelfart.dk/Politik%20og%20demokrati/Vision%20og%20udvikling/FN ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duf,https://duf.dk/dufs-arbejde/verdensmaal ,Danish,0.14367442637655198,0.001515153604845956,0.0015151533192573972,0.32984311272288463,0.0015151537352312754,0.0015151565040764203,0.508300611250104,0.0015151552457693574,0.0015151546693880293,0.0015151531729092982,0.0015151535329684042,0.001515153287622533,0.0015151555980518058,0.0015151534043062213,0.0015151535760329026
ms,https://www.ms.dk/verdensmaal/beskrivelse ,Danish,0.00017969470522610166,0.00017969480313650564,0.00017969466569996175,0.36712930797909876,0.00017969470529879438,0.00017969485129480404,0.6305346604809267,0.00017969479392823516,0.0001796948596102421,0.00017969468664422777,0.00017969465829351805,0.00017969468748180143,0.0001796947481742924,0.00017969466813235483,0.0001796947070538016
erhvervsstyrelsen,https://erhvervsstyrelsen.dk/raadet-samfundsansvar-og-verdensmaal ,Danish,4.0700098905204203e-05,4.0700104717555794e-05,4.070009290355096e-05,0.9800185963101506,4.070010134722856e-05,4.070013583654276e-05,0.019452302339414917,4.070011318241071e-05,4.070012956173188e-05,4.070009116935515e-05,4.070008625785019e-05,4.070009648446898e-05,4.070011792841009e-05,4.070008698468792e-05,4.070009515549446e-05
regionh,https://www.regionh.dk/miljoe/Sider/default.aspx https://www.regionh.dk/om-region-hovedstaden/udgivelser-fra-regionen/politikker-og-strategier/Sider/Verdensmaal-i-Region-Hovedstaden.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/Klimatilpasning/Sider/S%C3%A5dan-arbejder-vi-med-klimatilpasning.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/cirkulaer-oekonomi/Sider/S%C3%A5dan-arbejder-vi-med-cirkul%C3%A6r-%C3%B8konomi.aspx ,Danish,0.00010432982330263215,0.00010432984776348047,0.00010432979018593098,0.9985393821844644,0.00010432982161615663,0.0001043299511994191,0.00010432995357865653,0.00010432985337337289,0.00010432989019115742,0.00010432980006939543,0.0001043297953531249,0.00010432980239293894,0.0001043298774903488,0.00010432979775773201,0.00010432981126103438
fnforbundet,https://fnforbundet.dk/for-skoler/mere-viden/verdensmaalene/ https://fnforbundet.dk/for-skoler/verdensmaal-paa-spil/ ,Danish,2.7244278535999565e-05,2.7244288843797054e-05,2.7244271660833564e-05,0.7379505390022696,2.72442769813242e-05,2.7244299241090432e-05,0.26169528533798525,2.7244289746022225e-05,2.7244299176956177e-05,2.7244275480261553e-05,2.7244271381114936e-05,2.7244274876717578e-05,2.7244285893064585e-05,2.724427112634963e-05,2.7244276801296147e-05
kk,https://www.groen.kk.dk/da/alt-om-os/verdensmaal-i-fokus/ https://www.kk.dk/artikel/fns-verdensmaal-i-koebenhavn https://energispring.kk.dk/ https://www.kk.dk/sites/default/files/uploaded-files/koebenhavn_-_foerende_metropol_for_baeredygtig_vaekst_innovation_og_talent_07.06.pdf ,Danish,8.322941041498246e-05,8.322942797634731e-05,8.322938403503789e-05,0.8300921816662253,8.322941292805161e-05,0.03702637061398565,0.1318826947760074,8.322943911017506e-05,8.322947571477326e-05,8.322939596873542e-05,8.322938700078306e-05,8.322940432026481e-05,8.322941887596157e-05,8.322938555107956e-05,8.322940188514616e-05
kl,https://www.kl.dk/tema/verdensmaal/ ,Danish,0.0003853569405877525,0.0003853571381099122,0.00038535690070574724,0.994605000872102,0.0003853569760150709,0.0003853576071720226,0.0003853576157507853,0.0003853571341337047,0.00038535734742412106,0.00038535690861175555,0.0003853568767832661,0.0003853568948779713,0.00038535701031623156,0.00038535684968857195,0.0003853569277209587
um,https://um.dk/da/danida/strategi%20og%20prioriteter/verdensmaal/ https://um.dk/da/danida/danida-business/ ,Danish,0.0005698013084281046,0.0005698014959065892,0.0005698012521990821,0.9920227793948984,0.0005698013793876521,0.0005698023033809797,0.0005698014689216357,0.000569801442847128,0.0005698016805517921,0.000569801251873927,0.0005698012801858184,0.0005698011936039824,0.0005698018814179178,0.0005698012591052625,0.0005698014072916129
realdania,https://realdania.dk/nyheder/2020/09/fns-verdensmaal-er-vores-alle-sammens-maal https://realdania.dk/projekter/voresm%C3%A5l https://realdania.dk/ ,Danish,4.513659834579005e-05,4.513661562881786e-05,4.513658996366229e-05,0.9993680874701649,4.513659850525092e-05,4.513663969855723e-05,4.513665957229383e-05,4.5136616520772466e-05,4.5136629814493726e-05,4.5136593391709585e-05,4.513658865859171e-05,4.51365930289621e-05,4.513661405489659e-05,4.5136589868329064e-05,4.5136602782931414e-05
unicef,https://www.unicef.dk/fns-verdensmaal/ ,Danish,0.000284900600747951,0.00028490068731420006,0.0002849005595075093,0.5972384214979465,0.00028490061712775644,0.000284900855270113,0.3990578701086107,0.000284900721232955,0.00028490091519315557,0.00028490057155483155,0.0002849005397848297,0.0002849005660075631,0.00028490061643325935,0.00028490055169754094,0.00028490059157101113
