doc,topic,weight
gentofte,TOPIC_4,0.0009756097561609394
gentofte,TOPIC_5,0.0009756097574406607
gentofte,TOPIC_6,0.0009756097561526873
gentofte,TOPIC_7,0.000975609756154613
gentofte,TOPIC_8,0.0009756097561401376
gentofte,TOPIC_9,0.0009756097562665652
gentofte,TOPIC_10,0.0009756097561261597
gentofte,TOPIC_11,0.0009756097561510383
gentofte,TOPIC_12,0.0009756097562616628
gentofte,TOPIC_13,0.0009756097561343693
gentofte,TOPIC_14,0.0009756097561358056
gentofte,TOPIC_15,0.0009756097561473447
gentofte,TOPIC_16,0.0009756097561146816
gentofte,TOPIC_17,0.0009756097561474317
gentofte,TOPIC_18,0.0009756097561200348
gentofte,TOPIC_19,0.9765853658506739
gentofte,TOPIC_20,0.0009756097561652377
gentofte,TOPIC_21,0.0009756097562498044
gentofte,TOPIC_22,0.0009756097562457087
gentofte,TOPIC_23,0.0009756097561269393
gentofte,TOPIC_24,0.0009756097561296689
alternativet,TOPIC_0,3.917727718105245e-05
alternativet,TOPIC_1,3.917727717961919e-05
alternativet,TOPIC_2,3.917727718141364e-05
alternativet,TOPIC_3,3.917727718131588e-05
alternativet,TOPIC_4,3.917727718131095e-05
alternativet,TOPIC_5,3.9177277184008433e-05
alternativet,TOPIC_6,3.91772771826005e-05
alternativet,TOPIC_7,3.917727718150859e-05
alternativet,TOPIC_8,3.917727718136354e-05
alternativet,TOPIC_9,3.9177277185790096e-05
alternativet,TOPIC_10,3.917727718165764e-05
alternativet,TOPIC_11,3.9177277182025956e-05
alternativet,TOPIC_12,3.9177277182981294e-05
alternativet,TOPIC_13,3.917727718098442e-05
alternativet,TOPIC_14,3.9177277181019966e-05
alternativet,TOPIC_15,3.917727718192092e-05
alternativet,TOPIC_16,3.917727718075744e-05
alternativet,TOPIC_17,3.917727718140597e-05
alternativet,TOPIC_18,3.9177277182722766e-05
alternativet,TOPIC_19,0.9990597453476331
alternativet,TOPIC_20,3.917727718343226e-05
alternativet,TOPIC_21,3.9177277184872746e-05
alternativet,TOPIC_22,3.917727718198321e-05
alternativet,TOPIC_23,3.917727718031514e-05
alternativet,TOPIC_24,3.917727718099443e-05
klimatilpasning,TOPIC_0,5.442176871166641e-05
klimatilpasning,TOPIC_1,5.442176870916891e-05
klimatilpasning,TOPIC_2,5.44217687104723e-05
klimatilpasning,TOPIC_3,5.4421768710145715e-05
klimatilpasning,TOPIC_4,5.442176871013774e-05
klimatilpasning,TOPIC_5,5.4421768715905525e-05
klimatilpasning,TOPIC_6,5.4421768709958e-05
klimatilpasning,TOPIC_7,5.4421768710097664e-05
klimatilpasning,TOPIC_8,5.442176870976016e-05
klimatilpasning,TOPIC_9,5.442176871522152e-05
klimatilpasning,TOPIC_10,5.4421768709666565e-05
klimatilpasning,TOPIC_11,5.4421768711173274e-05
klimatilpasning,TOPIC_12,0.9986938775509068
klimatilpasning,TOPIC_13,5.442176870934054e-05
klimatilpasning,TOPIC_14,5.442176870918209e-05
klimatilpasning,TOPIC_15,5.4421768709548774e-05
klimatilpasning,TOPIC_16,5.4421768711109855e-05
klimatilpasning,TOPIC_17,5.442176870968952e-05
klimatilpasning,TOPIC_18,5.442176870952736e-05
klimatilpasning,TOPIC_19,5.4421768744238805e-05
klimatilpasning,TOPIC_20,5.442176871160495e-05
klimatilpasning,TOPIC_21,5.4421768714309526e-05
klimatilpasning,TOPIC_22,5.4421768713257626e-05
klimatilpasning,TOPIC_23,5.442176870895923e-05
klimatilpasning,TOPIC_24,5.442176870914425e-05
tvis,TOPIC_0,0.0001526717557338129
tvis,TOPIC_1,0.00015267175572812835
tvis,TOPIC_2,0.00015267175573619143
tvis,TOPIC_3,0.0001526717557333351
tvis,TOPIC_4,0.00015267175574174143
tvis,TOPIC_5,0.00015267175574408572
tvis,TOPIC_6,0.00015267175573524086
tvis,TOPIC_7,0.00015267175573900182
tvis,TOPIC_8,0.00015267175573273104
tvis,TOPIC_9,0.00015267175574643606
tvis,TOPIC_10,0.00015267175574013855
tvis,TOPIC_11,0.00015267175573917136
tvis,TOPIC_12,0.00015267175574571983
tvis,TOPIC_13,0.00015267175573296707
tvis,TOPIC_14,0.00015267175573125246
tvis,TOPIC_15,0.00015267175573335489
tvis,TOPIC_16,0.00015267175573420495
tvis,TOPIC_17,0.00015267175573322226
tvis,TOPIC_18,0.00015267175573072304
tvis,TOPIC_19,0.9963358778620482
tvis,TOPIC_20,0.00015267175574828186
tvis,TOPIC_21,0.0001526717557462369
