Actor,urls,Language,Topic: Færøsk variation,Topic: Menneskerettigheder og SDG,Topic: Bæredygtig udvikling og SDG,"Topic: Greenland and the environment (local, regional, international)",Topic: Grønland og Nuuk og Aalborg Kommune,Topic: Havets biodiversitet og ressourcer og SDG,"Topic: Virksomheder, grøn omstilling og SDG",Topic: Nye bæredygtige danske produkter,"Topic: Børn, fattigdom, ulighed og SDG",Topic: Genanvendelse og  byggeri,Topic: Fremtidens bæredygtige løsninger i Danmark og SDG,Topic: Færøsk variation 2,Topic: Bæredygtig produktion og ressourcer og SDG,Topic: Sustainable hunting in the Arctic,Topic: Udsatte børn og unge og SDG,Topic: Certificerede produkter og SDG,Topic: Dansk bæredygtighedsindsats i Arktis og SDG,Topic: Grøn omstilling i Nuuk Kommune,Topic: Torshavn Kommune og bæredygtighed,Topic: Bæredygtige virksomheder på Færøerne,X-UMAP,Y-UMAP
framherji,https://www.framherji.fo/ https://www.articon.fo/fo/um-okkum/burdardygd/ ,Faroese,0.994418604651067,0.000232558139537,0.000232558139537,0.000232558139537,0.000232558139535,0.000232558139537,0.000232558139537,0.000232558139537,0.000232558139535,0.000232558139543,0.000232558139538,0.000232558139541,0.000232558139537,0.000232558139546,0.000232558139538,0.000232558139536,0.000232558139536,0.000232558139538,0.000232558139557,0.000232558139542,9.95166206359863,12.2801647186279
fma,https://fma.fo/eftirlit/umhvoervi/ https://fma.fo/mlc/ https://fma.fo/news/herd-foerleikakroev-til-sjofolk-id-sigla-i-polhoevum/ https://fma.fo/wp-content/uploads/2017/08/sjvinnupolitikkur-2017.pdf ,Faroese,0.786144697574318,0.000180995475121,0.000180995475119,0.000180995475121,0.000180995475129,0.00018099547512,0.00018099547512,0.000180995475119,0.000180995475135,0.000180995475122,0.00018099547512,0.00018099547512,0.000180995475119,0.209692406497828,0.00018099547512,0.000180995475125,0.000180995475137,0.000180995475124,0.000180995475134,0.00018099547512,10.1341972351074,12.0533046722412
setur,https://www.setur.fo/fo/utbugving/bachelor/orkuverkfrodi/ https://www.setur.fo/en/the-university/staff/eydfinn-magnussen/ https://www.setur.fo/fo/setrid/tidindi/island-studies-journal-hysast-a-setrinum/ https://www.setur.fo/fo/setrid/tidindi/burdardygg-framleidsla-og-seydahald-i-foroyum/ https://www.setur.fo/fo/setrid/tidindi/burdardygg-matvoruframleidsla-i-visindum-og-i-verki/ https://www.setur.fo/fo/utbugving/bachelor/folkaskulalaerari/skeidslysingar/?educationYearId=0&courseId=7264.16 https://www.setur.fo/fo/setrid/tidindi/granskingarseminar-leidin-til-arktis/ ,Faroese,0.131104406489307,1.83066361560272E-05,1.83066361559857E-05,1.83066361560466E-05,1.83066361564416E-05,1.83066361559883E-05,1.83066361559761E-05,1.8306636155967E-05,1.83066361563595E-05,1.83066361562701E-05,1.83066361560049E-05,1.83066361561058E-05,1.83066361559831E-05,0.868474540879098,1.83066361560041E-05,1.83066361560577E-05,1.83066361562003E-05,1.83066361574049E-05,1.83066361572216E-05,1.83066361561308E-05,16.1386013031006,4.13387632369995
vaga,https://www.vaga.fo/borgari/umhvorvi-og-ferdsla/um-umhvorvisplassid/rott-skiljing/ ,Faroese,0.95135090278929,0.001025641025666,0.001025641025663,0.001025641025662,0.001025641025672,0.001025641025661,0.001025641025661,0.001025641025662,0.001025641025717,0.001025641025682,0.001025641025665,0.00102564102567,0.001025641025666,0.001025641025743,0.001025641025666,0.001025641025661,0.001025641025682,0.025059353619998,0.00102564102584,0.001025641025677,10.647084236145,11.3079242706299
klspureprint,https://klspureprint.dk/baeredygtighed/ ,Danish,2.7118644068421E-05,2.71186440695235E-05,2.71186440691865E-05,2.71186440699995E-05,2.71186440715919E-05,2.71186440691519E-05,2.71186440691871E-05,2.71186440690748E-05,2.711864407124E-05,2.71186440692462E-05,2.71186440688692E-05,2.71186440687591E-05,2.71186440689506E-05,2.71186440709167E-05,2.71186440689482E-05,0.880270241020469,2.71186440706594E-05,2.71186440692219E-05,2.71186440685288E-05,2.71186440688417E-05,3.08427691459656,5.98941326141357
mercantec,https://www.mercantec.dk/om-mercantec/baeredygtighed ,Danish,0.000338983050849,0.000338983050872,0.000338983050865,0.000338983050858,0.000338983050886,0.000338983050861,0.000338983050862,0.000338983050861,0.000338983050892,0.000338983050858,0.000338983050859,0.000338983050857,0.000338983050861,0.000338983050853,0.00033898305086,0.000338983050871,0.000338983050889,0.000338983050867,0.000338983050854,0.000338983050859,0.412083566188812,6.70058441162109
hav,http://www.hav.fo/index.php?option=com_content&view=article&id=50&Itemid=178 http://www.hav.fo/index.php?option=com_content&view=article&id=7&Itemid=111 http://www.hav.fo/index.php?searchword=arktis&searchphrase=all&Itemid=167&option=com_search ,Faroese,0.483642842255945,3.68663594476427E-05,3.68663594476055E-05,3.6866359449461E-05,3.68663594484061E-05,3.68663594476921E-05,3.68663594476648E-05,3.68663594476065E-05,3.68663594479886E-05,3.68663594482488E-05,3.68663594476622E-05,3.68663594478562E-05,3.68663594476143E-05,3.68663594539183E-05,3.68663594476636E-05,3.68663594477488E-05,3.68663594485533E-05,3.68663594480859E-05,3.68663594500306E-05,3.68663594478995E-05,6.91101169586182,9.09807014465332
kunoy,http://kunoy.fo/ http://kunoy.fo/borgari/umhvorvi/ ,Faroese,0.965714285711964,0.001428571428609,0.001428571428616,0.001428571428608,0.00142857142864,0.001428571428607,0.00142857142861,0.001428571428603,0.00142857142871,0.001428571428632,0.001428571428609,0.001428571428615,0.001428571428614,0.001428571428768,0.001428571428611,0.0014285714286,0.001428571428617,0.001428571428719,0.001428571428916,0.001428571428632,10.7620391845703,11.4015474319458
eysturkommuna,https://www.eysturkommuna.fo/boern-og-ung/barnaansing/gjai/ ,Faroese,0.884465276935168,0.000298507462701,0.000298507462703,0.0002985074627,0.000298507462759,0.00029850746271,0.000298507462703,0.000298507462698,0.000298507462756,0.000298507462703,0.000298507462701,0.000298507462701,0.0002985074627,0.000298507462914,0.000298507462736,0.000298507462698,0.000298507462701,0.108669051422223,0.000298507462718,0.000298507462702,9.88687324523926,11.2719306945801
Urani Naamik,https://www.facebook.com/uraninaamik2/posts ,Greenlandic,0.001666666666841,0.001666666666788,0.001666666666808,0.001666666666825,0.001666666666922,0.001666666666773,0.001666666666802,0.001666666666775,0.001666666667014,0.001666666666742,0.001666666666756,0.001666666666762,0.001666666666752,0.001666666666978,0.001666666666773,0.001666666666846,0.001666666666915,0.514285656737412,0.001666666666751,0.00166666666677,9.61108684539795,10.2270679473877
issuu,https://issuu.com/torshavnarkommuna/docs/16-01810-8_20t_c3_b3rshavn_20sum_20 https://issuu.com/atlanticairways/docs/ar-summar-2016-web https://issuu.com/torshavnarkommuna/docs/tk_kommunu__tlan_2_a4/8 https://issuu.com/atlanticairways/docs/2020_atlanticreview_edition__1_sk_ggja ,Faroese,0.404721816745125,0.001081081081109,0.001081081081108,0.001081081081115,0.001081081081178,0.001081081081104,0.00108108108112,0.001081081081104,0.00108108108116,0.001081081081132,0.001081081081106,0.001081081081113,0.001081081081105,0.260099490037223,0.001081081081108,0.001081081081106,0.001081081081158,0.001081081081139,0.311394909432825,0.001081081081114,10.7341375350952,11.3816947937012
porkeri,https://www.porkeri.fo/umhvorvi https://porkeri.fo/ https://www.porkeri.fo/burturkast ,Faroese,0.990588235293549,0.000392156862761,0.000392156862764,0.000392156862752,0.00039215686276,0.000392156862755,0.000392156862756,0.000392156862754,0.000392156862815,0.000392156862762,0.000392156862753,0.000392156862757,0.000392156862757,0.000392156862798,0.000392156862757,0.000392156862753,0.000392156862782,0.000392156862845,0.00039215686278,0.00039215686276,10.3305406570435,11.8024959564209
batafelag,http://www.batafelag.com/ http://www.batafelag.com/um-felagid/soega-felagsins/ ,Faroese,0.964892759304633,0.000212765957452,0.000212765957452,0.000212765957456,0.000212765957454,0.000212765957452,0.000212765957454,0.000212765957451,0.000212765957456,0.000212765957455,0.000212765957451,0.000212765957453,0.000212765957452,0.000212765957473,0.000212765957451,0.000212765957453,0.000212765957456,0.030213623673879,0.000212765957472,0.000212765957455,9.75605773925781,11.841157913208
visitvagar,https://visitvagar.fo/content/uploads/2020/12/visitvagarfaldaridupultsidurwebsmall.pdf https://visitvagar.fo/content/uploads/2020/12/visitvagarfaldaridupultsidurwebsmall.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5121841430664,7.57931804656982
grindahvalur,http://www.grindahvalur.org/ ,Faroese,0.998642149929236,5.65770862809355E-05,5.65770862811098E-05,5.65770862831806E-05,5.65770862813417E-05,5.65770862809436E-05,5.65770862811284E-05,5.65770862810166E-05,5.65770862815115E-05,5.6577086282216E-05,5.65770862809937E-05,5.65770862813595E-05,5.65770862810495E-05,5.65770862840147E-05,5.6577086281356E-05,5.65770862818239E-05,5.65770862814899E-05,5.65770862824066E-05,5.65770862865597E-05,5.65770862814086E-05,9.62112140655518,13.2414512634277
cloudfront,https://d3b1dqw2kzexi.cloudfront.net/media/11864/heimsm%C3%A1l-faldari-jan-2019.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3448448181152,7.92808103561401
folkaflokkurin,http://folkaflokkurin.fo/stevnuskra.html ,Faroese,0.994545454544996,0.000227272727276,0.000227272727276,0.000227272727276,0.000227272727278,0.000227272727276,0.000227272727277,0.000227272727276,0.000227272727277,0.000227272727281,0.000227272727277,0.000227272727279,0.000227272727277,0.000227272727321,0.000227272727276,0.000227272727275,0.000227272727276,0.00022727272728,0.000227272727578,0.000227272727279,9.97081851959229,12.2522392272949
kost,https://kost.dk/baeredygtighed ,Danish,0.001600000000004,0.001600000000091,0.001600000000095,0.001600000000043,0.001600000000167,0.001600000000098,0.001600000000079,0.001600000000059,0.387373987110392,0.001600000000044,0.001600000000055,0.001600000000044,0.001600000000072,0.001600000000021,0.001600000000069,0.001600000000114,0.001600000000255,0.001600000000064,0.001600000000027,0.00160000000005,6.13425874710083,3.85471653938293
midflokkurin,https://midflokkurin.fo/arbeidsaetlan ,Faroese,0.977142857140778,0.000952380952461,0.000952380952412,0.000952380952406,0.000952380952523,0.000952380952411,0.000952380952408,0.000952380952415,0.000952380952556,0.00095238095242,0.000952380952422,0.000952380952423,0.000952380952422,0.000952380952445,0.000952380952419,0.000952380952414,0.000952380953031,0.000952380952412,0.000952380952474,0.000952380952423,10.785665512085,11.3657646179199
klaksvik,https://www.klaksvik.fo/natturuvernd https://www.klaksvik.fo/news/4764/klaksvikar-kommuna-studlar-earth-hour https://www.klaksvik.fo/upload/tinymce/1b49b8067fd016d92b2dafd4b3a9e47c74f8d4d8.pdf ,Faroese,0.989450549449849,0.00043956043958,0.00043956043957,0.000439560439569,0.000439560439591,0.00043956043957,0.000439560439571,0.00043956043957,0.000439560439578,0.000439560439578,0.000439560439571,0.000439560439572,0.000439560439572,0.00043956043961,0.000439560439571,0.000439560439565,0.000439560439574,0.000439560439679,0.000439560439666,0.000439560439577,10.4069862365723,11.6611528396606
fisk,https://www.fisk.fo/fo/arbeidsoki/fiskivinna/millumlanda-samstarv/fao/ ,Faroese,0.990679611650084,0.000388349514573,0.00038834951457,0.000388349514603,0.000388349514579,0.00038834951457,0.00038834951457,0.00038834951457,0.000388349514565,0.000388349514576,0.00038834951457,0.000388349514573,0.00038834951457,0.000388349514688,0.00038834951457,0.000388349514573,0.000388349514581,0.00038834951457,0.000388349514603,0.000388349514573,10.345983505249,11.795618057251
tvk,http://tvk.fo/divstovnur.asp?STID=21 ,Faroese,0.527215389068649,0.001904761904818,0.001904761904806,0.001904761904796,0.001904761904934,0.001904761904868,0.001904761904813,0.001904761904809,0.001904761904981,0.001904761904837,0.001904761904807,0.001904761904811,0.001904761904803,0.001904761905034,0.001904761904833,0.001904761904796,0.001904761904825,0.428975087119729,0.001904761904903,0.001904761904821,9.5502347946167,10.416895866394
sunda,https://sunda.fo/barna-og-ungdomstannrokt https://sunda.fo/umhvorvisplass ,Faroese,0.764180044576577,0.000444444444458,0.000444444444463,0.000444444444469,0.000444444444514,0.000444444444457,0.000444444444457,0.000444444444456,0.000444444444521,0.000444444444473,0.000444444444457,0.000444444444459,0.000444444444458,0.000444444444494,0.000444444444477,0.00044444444446,0.000444444444468,0.225597733200582,0.000444444444492,0.00044444444446,9.75171661376953,10.8568363189697
ummr,https://www.ummr.fo/fo/kunning/tidindi/?page=11 https://www.ummr.fo/fo/arbeidsoki/uttanrikisvidurskifti/arktis/ ,Faroese,0.758981197209917,7.13012477744646E-05,7.13012477740879E-05,7.13012477773117E-05,7.13012477766713E-05,7.13012477738505E-05,7.13012477739704E-05,7.13012477738559E-05,7.1301247777545E-05,7.13012477749705E-05,7.13012477739807E-05,7.13012477742845E-05,7.13012477740919E-05,0.212427688387665,7.13012477741756E-05,7.13012477740467E-05,7.13012477797903E-05,0.027022486951349,7.13012477791518E-05,7.13012477745883E-05,10.1140031814575,12.0894536972046
diva-portal,https://norden.diva-portal.org/smash/get/diva2:1367672/FULLTEXT01.pdf http://norden.diva-portal.org/smash/get/diva2:1237107/FULLTEXT01.pdf https://norden.diva-portal.org/smash/get/diva2:1268536/ATTACHMENT02.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1903057098389,7.45699834823608
nlh,https://www.nlh.fo/fo/tidindi/tidindi-ur-nordurlandahusinum/marjun-syderbo-kjelnaes-i-uppskoti-til-barna-og-ungdomsbokmentavirdislon-nordurlandaradsins-2021/ ,Faroese,0.987692307691913,0.000512820512826,0.000512820512827,0.000512820512826,0.000512820512831,0.000512820512826,0.00051282051283,0.000512820512827,0.000512820512837,0.000512820512844,0.000512820512827,0.00051282051283,0.000512820512827,0.000512820512858,0.000512820512828,0.000512820512823,0.000512820512836,0.000512820512838,0.000512820512872,0.000512820512831,10.5059623718262,11.5440607070923
mowi,https://mowi.com/fo/ https://mowi.com/fo/contact/press/ ,Faroese,0.987199999999324,0.000533333333347,0.000533333333344,0.000533333333346,0.000533333333368,0.00053333333334,0.000533333333346,0.000533333333341,0.000533333333395,0.000533333333355,0.000533333333345,0.000533333333347,0.000533333333342,0.000533333333434,0.000533333333351,0.000533333333343,0.000533333333366,0.000533333333416,0.000533333333384,0.000533333333349,10.4802875518799,11.5006017684937
jenskjeld,http://jenskjeld.info/artikler/traer.htm https://www.norden.org/en/news/jens-kjeld-jensen-faroe-islands-wins-2020-nordic-council-environment-prize ,Faroese,0.191654891438126,0.000147601476022,0.000147601476022,0.00014760147604,0.000147601476031,0.000147601476022,0.000147601476024,0.000147601476023,0.000147601476034,0.000147601476025,0.000147601476022,0.000147601476022,0.000147601476022,0.804950274613252,0.000147601476023,0.000147601476028,0.000147601476028,0.000147601476022,0.00014760147603,0.000147601476022,16.1655731201172,4.14184427261353
tjodveldi,https://www.tjodveldi.fo/ https://www.tjodveldi.fo/?page_id=276 https://www.tjodveldi.fo/?p=9161 http://www.tjodveldi.fo/?page_id=309 https://www.tjodveldi.fo/?p=7917 ,Faroese,0.999782805429852,9.04977375580179E-06,9.04977375581201E-06,9.0497737558819E-06,9.04977375584088E-06,9.04977375580111E-06,9.04977375581373E-06,9.04977375580979E-06,9.04977375588891E-06,9.04977375604637E-06,9.04977375581357E-06,9.04977375590894E-06,9.04977375582347E-06,9.0497737563661E-06,9.04977375586241E-06,9.04977375578744E-06,9.04977375587345E-06,9.04977375598401E-06,9.04977376251813E-06,9.04977375589995E-06,9.71449661254883,13.2602481842041
amnesty,https://amnesty.fo/hetta-gera-vit/um-mannaraettindi/ ,Faroese,0.98617429246236,0.000222222222225,0.000222222222226,0.000222222222225,0.000222222222223,0.000222222222225,0.000222222222225,0.000222222222225,0.000222222222225,0.000222222222231,0.000222222222225,0.000222222222227,0.000222222222225,0.000222222222233,0.000222222222225,0.000222222222224,0.000222222222224,0.000222222222234,0.000222222228182,0.000222222222227,9.80460929870606,12.2005100250244
atlantic,https://www.atlantic.fo/media/1934/annual-report-2019_fo.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0334815979004,7.74513483047485
als,https://www.als.fo/fjolsmidjan/endurnytsla-og-burdardygd/ ,Faroese,0.966896551723546,0.001379310344839,0.001379310344841,0.00137931034484,0.00137931034483,0.001379310344842,0.001379310344841,0.001379310344844,0.00137931034483,0.001379310344883,0.001379310344846,0.001379310344865,0.001379310344841,0.001379310344894,0.001379310344846,0.001379310344833,0.001379310344835,0.001379310344842,0.001379310344972,0.001379310344858,10.8139047622681,11.4916801452637
golocalguide,http://www.golocalguide.fo/burardygg-feravinna2 http://www.golocalguide.fo/um ,Faroese,0.985454545451096,0.000606060606191,0.000606060606243,0.000606060606086,0.000606060606651,0.000606060606105,0.000606060606115,0.000606060606198,0.000606060606201,0.000606060606096,0.000606060606094,0.000606060606104,0.00060606060613,0.000606060606162,0.000606060606154,0.000606060606167,0.000606060606165,0.000606060606098,0.000606060606735,0.000606060606086,10.5840148925781,11.4708576202393
cdn,https://bakkafrost.cdn.fo/media/1790/bakkafrost_burdardygd_2017_web.pdf?s=S9P9muH9ixCJfrooA_kvPhw6xrE https://bakkafrost.cdn.fo/media/2406/bf_suntliv_2019_02-web.pdf?s=XHFvwXYF7no1u1GpraBpg1m0Ep8 https://setur.cdn.fo/media/1093/buskaparradid_september_2011.pdf?s=b-5vbfUV0u6wQjUqfhEAnlWSNzQ ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4146938323975,7.69842767715454
Nordic Sustainable Universities Conference,https://nordicsustainablecampusnetwork.files.wordpress.com/2016/04/report-from-the-green-campus-conference-faroe-islands-27-28-october-2016.pdf https://nordicsustainablecampusnetwork.wordpress.com/about-nscn/ ,Faroese,0.00040404040405,0.000404040404045,0.000404040404048,0.000404040404053,0.000404040404062,0.000404040404045,0.000404040404046,0.000404040404045,0.00040404040405,0.000404040404044,0.000404040404045,0.000404040404045,0.000404040404045,0.990303030302827,0.000404040404045,0.000404040404053,0.000404040404049,0.000404040404046,0.000404040404045,0.000404040404045,16.2126922607422,4.16988229751587
havsbrun,https://www.havsbrun.fo/fo/about/about-us/sustainable-industry/ https://www.havsbrun.fo/fo/about/about-us/data-certifications/ ,Faroese,0.960137070338811,0.000363636363646,0.000363636363644,0.000363636363664,0.00036363636365,0.000363636363652,0.000363636363645,0.000363636363645,0.000363636363658,0.000363636363651,0.000363636363644,0.000363636363649,0.000363636363646,0.031499293297205,0.000363636363645,0.000363636363654,0.000363636363653,0.000363636363643,0.000363636363673,0.000363636363649,10.2150640487671,11.9898643493652
Føroya Náttúru- og Umhvørvisfelag (FNU),https://www.fnu.fo/ https://www.facebook.com/natturuvernd/ ,Faroese,0.299256459295896,0.000655737704973,0.000655737704967,0.000655737704955,0.000655737704998,0.00065573770496,0.000655737704984,0.000655737704963,0.201794332195339,0.000655737704962,0.000655737704958,0.000655737704955,0.000655737704959,0.000655737705008,0.000655737704971,0.000655737704969,0.000655737705071,0.1280799097675,0.000655737704993,0.00065573770496,9.31565952301025,9.99680137634277
landsverk,https://www.landsverk.fo/fo-fo/samfer%C3%B0sluaetlanin-2018-2030 https://www.landsverk.fo/fo-fo/samferðsluaetlanin-2018-2030/umhvoervi-groen-orka-og-heilsa/umhvoervi-og-veðurlagsbroytingar ,Faroese,0.998509316770098,6.2111801244247E-05,6.21118012437635E-05,6.21118012490532E-05,6.21118012454004E-05,6.2111801243812E-05,6.2111801245034E-05,6.21118012436758E-05,6.21118012460846E-05,6.21118012455421E-05,6.21118012441883E-05,6.21118012446839E-05,6.21118012437861E-05,6.2111801255125E-05,6.21118012440077E-05,6.21118012478269E-05,6.2111801247258E-05,6.211180124608E-05,6.21118012489598E-05,6.21118012444031E-05,9.56906127929688,13.164381980896
visitfaroeislands,https://visitfaroeislands.com/content/uploads/2019/02/vfi_strategifaldari100dpispread.pdf https://www.visitfaroeislands.com/content/uploads/2020/05/vfi_rsfrgreiing_2019spread_web.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0999011993408,7.87510204315186
kvf,https://kvf.fo/sending/umhvorvid-og-eg ,Faroese,0.607456219410831,0.000666666666687,0.00066666666669,0.000666666666683,0.000666666666713,0.000666666666684,0.000666666666708,0.000666666666685,0.000666666666798,0.000666666666701,0.000666666666686,0.000666666666688,0.000666666666686,0.000666666666797,0.000666666666693,0.000666666666682,0.000666666666765,0.377210447254705,0.000666666666745,0.00066666666669,9.5948371887207,10.492262840271
tjodsavnid,https://www.tjodsavnid.fo/ https://www.tjodsavnid.fo/greinir ,Faroese,0.877538029013458,0.000242424242429,0.000242424242431,0.00024242424243,0.000242424242446,0.000242424242429,0.000242424242429,0.000242424242429,0.000242424242452,0.000242424242433,0.00024242424243,0.000242424242431,0.00024242424243,0.116886213410552,0.000242424242444,0.000242424242429,0.000242424242432,0.000242424242435,0.000242424242451,0.000242424242431,10.2341060638428,11.9326658248901
bakkafrost,https://www.bakkafrost.com/fo/customer-b2b/why-bakkafrost-salmon/what-makes-bakkafrost-salmon-special/ https://www.bakkafrost.com/fo/about-us/news/a63-arnafjordur-og-a15-tvoroyri-fingid-asc-godkenning/ ,Faroese,0.997890109887998,8.79120879144847E-05,8.79120879146122E-05,8.79120879154625E-05,8.79120879210097E-05,8.79120879141631E-05,8.79120879149814E-05,8.79120879143806E-05,8.79120879193904E-05,8.79120879153778E-05,8.79120879139089E-05,8.79120879148391E-05,8.79120879140145E-05,8.79120879200752E-05,8.79120879148782E-05,8.79120879153746E-05,8.79120879189252E-05,8.79120879158181E-05,8.79120899306876E-05,8.79120879152313E-05,9.62209033966064,13.1313228607178
vagur,https://vagur.fo/earth-hour-vagur-sloekkir-ljosini/ ,Faroese,0.980408163196565,0.000816326530662,0.000816326530635,0.000816326530645,0.000816326530719,0.000816326530635,0.000816326530639,0.000816326530636,0.000816326530649,0.000816326530643,0.000816326530636,0.000816326530637,0.000816326530638,0.00081632653076,0.000816326530634,0.000816326530628,0.000816326530643,0.000816326530837,0.000816326597926,0.00081632653065,10.6983213424683,11.3605060577393
banknordik,https://www.banknordik.fo/-/media/banknordik/files/investor-relations/annual-general-meeting/2021/formansfrgreiing_-2021.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2340202331543,7.60513401031494
saint-gobain,https://www.saint-gobain.dk/baeredygtighed ,Danish,0.000377358490574,0.000377358490601,0.000377358490595,0.000377358490588,0.000377358490606,0.000377358490585,0.000377358490585,0.000377358490583,0.000377358490645,0.000377358490592,0.000377358490582,0.00037735849058,0.000377358490588,0.000377358490595,0.000377358490586,0.000377358490634,0.000377358490645,0.000377358490607,0.000377358490575,0.000377358490581,0.531288743019104,6.69121789932251
Ini,https://ini.gl/da/Om-INI-A-slash-S/Samfundsansvar-(CSR) ,Greenlandic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2317848205566,7.75334978103638
industry,https://www.industry.fo/Default.aspx?ID=11934&NewsId=2336&PID=11933 ,Faroese,0.964161441458806,0.000320000000011,0.00032000000001,0.000320000000065,0.000320000000022,0.000320000000007,0.000320000000016,0.000320000000008,0.000320000000029,0.000320000000016,0.000320000000012,0.00032000000001,0.000320000000009,0.028478558540703,0.000320000000009,0.000320000000048,0.000320000000043,0.000320000000021,0.00032000000003,0.000320000000013,10.2174386978149,11.960955619812
arcticimport,https://www.arcticimport.dk/fo/taenasta/horeca/ ,Faroese,0.994385964905552,0.000233918128661,0.000233918128662,0.000233918128694,0.000233918128666,0.000233918128664,0.000233918128662,0.000233918128662,0.000233918128662,0.000233918128668,0.000233918128662,0.000233918128665,0.000233918128665,0.000233918128671,0.000233918128661,0.000233918128665,0.000233918128661,0.000233918128667,0.000233918135134,0.000233918128664,10.0587358474731,12.2307615280151
Air Greenland,https://www.airgreenland.com/media/1538588/ag_aarsberetn_eng_digital.pdf ,Greenlandic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1872749328613,7.64923667907715
hmr,https://www.hmr.fo/fo/arbeidsokir/nordurlandasamstarvid/formansskapurin-2020/ ,Faroese,0.99165217391269,0.000347826086962,0.000347826086965,0.000347826086961,0.000347826086965,0.000347826086962,0.00034782608697,0.000347826086962,0.000347826086985,0.00034782608697,0.000347826086962,0.000347826086966,0.000347826086963,0.000347826086981,0.000347826086966,0.000347826086964,0.000347826087013,0.000347826086967,0.000347826086998,0.000347826086966,10.4596691131592,11.8474254608154
Blue Water Shipping,https://www.bws.net/media/8d86381e0afcbfc/global-environmental-policy.pdf ,Danish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3315238952637,7.49996757507324
GrønlandsBANKEN,https://www.banken.gl/en/investor/social-responsibility/environment/ ,Greenlandic,0.006666666666897,0.006666666666775,0.00666666666679,0.006666666666755,0.006666666666688,0.006666666666759,0.006666666666723,0.00666666666677,0.006666666666701,0.006666666666745,0.006666666666781,0.00666666666675,0.006666666666729,0.006666666669162,0.006666666666738,0.006666666666709,0.006666666666702,0.00666666666677,0.006666666667048,0.006666666666757,7.12117338180542,8.84075355529785
matkovin,https://www.matkovin.fo/veitari/todan/ ,Faroese,0.995051546391516,0.000206185567016,0.000206185567015,0.000206185567016,0.000206185567021,0.000206185567015,0.000206185567017,0.000206185567016,0.000206185567017,0.000206185567019,0.000206185567015,0.000206185567017,0.000206185567015,0.000206185567029,0.000206185567015,0.000206185567018,0.000206185567017,0.000206185567017,0.000206185567074,0.000206185567016,10.0077724456787,12.3258037567139
Sikuki Nuuk Harbour,https://www.sikuki.dk/company-information/csr/ ,Greenlandic,0.000677966101699,0.000677966101702,0.000677966101704,0.00067796610176,0.000677966101799,0.000677966101704,0.000677966101704,0.000677966101703,0.000677966101724,0.000677966101701,0.000677966101703,0.000677966101703,0.000677966101703,0.983728813558878,0.000677966101703,0.000677966101715,0.000677966101717,0.000677966101722,0.0006779661017,0.000677966101702,16.1849002838135,4.19270086288452
Nordens Hus på Færøerne,https://www.facebook.com/events/156676234984952/ https://www.nlh.fo/sk/om-os/velkommen/ ,Faroese,0.26012749730193,0.0008333333334,0.000833333333396,0.000833333333403,0.000833333333426,0.000833333333391,0.000833333333402,0.000833333333386,0.000833333335424,0.000833333333386,0.000833333333383,0.000833333333381,0.00083333333339,0.000833333333447,0.000833333333402,0.000833333333442,0.000833333333455,0.000833333333434,0.000833333333425,0.00083333333339,7.45811271667481,7.34655714035034
RAL,https://www.ral.dk/om-os/samfundsansvar/ ,Greenlandic,0.001333333333351,0.001333333333605,0.001333333333404,0.121956549864404,0.001333333333525,0.001333333333403,0.001333333333407,0.001333333333397,0.00133333333352,0.001333333333387,0.001333333333405,0.001333333333387,0.001333333333398,0.001333333333618,0.0013333333334,0.001333333333445,0.001333333333515,0.001333333333406,0.001333333333379,0.001333333333396,8.8374490737915,6.68280839920044
Tele-Post,https://telepost.gl/da/om-tele-post/baggrund/om-tele-post/politikker-retningslinjer/tele-posts-politik-for-samfundsansvar ,Greenlandic,0.000344827586214,0.000344827586246,0.000344827586225,0.000344827586275,0.000344827586268,0.000344827586223,0.000344827586225,0.000344827586221,0.000344827586261,0.000344827586219,0.000344827586221,0.000344827586219,0.000344827586222,0.000344827586263,0.000344827586224,0.000344827586232,0.000344827586244,0.000344827586243,0.000344827586216,0.00034482758622,0.385819137096405,6.72655057907105
logting,http://www.logting.fo/files/casestate/19051/064.17%20Fylgiskjal%202%20-%20Heildaraetlan%20um%20ferdavinnu.pdf http://www.logting.fo/files/casestate/9965/135.09%20Skjal%20A.pdf ,Faroese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0802516937256,7.59310150146484
