topic,word,weight
TOPIC_19,northern,421.71604819149553
TOPIC_19,agreement,404.23527155446607
TOPIC_19,policy,400.2319056124802
TOPIC_19,federal,359.42972784192665
TOPIC_19,communities,352.27385879453414
TOPIC_19,security,347.98542333291385
TOPIC_19,international,320.7770879723407
TOPIC_19,north,319.92844872581964
TOPIC_19,including,315.18932113590944
TOPIC_19,shall,291.8227197557403
TOPIC_19,canadian,291.65491954985146
TOPIC_19,region,287.09899971629045
TOPIC_19,peoples,278.27932900480874
TOPIC_19,climate,266.40179325877705
TOPIC_19,infrastructure,261.3594850256919
TOPIC_19,economic,260.9327022245532
TOPIC_19,site,253.78089262960933
TOPIC_19,gc,237.56910858340507
TOPIC_19,nunavut,236.72426167831262
TOPIC_19,gn,233.3357934265927
TOPIC_20,arctic,13.582931204050128
TOPIC_20,canada,3.154131463964627
TOPIC_20,development,2.9467574178529765
TOPIC_20,north,2.8993568753037304
TOPIC_20,change,2.84261342620577
TOPIC_20,environmental,2.7592216938924525
TOPIC_20,climate,2.699283628732686
TOPIC_20,indigenous,2.6103083082347323
TOPIC_20,001,2.4861549952147297
TOPIC_20,northern,2.439319304921691
TOPIC_20,2020,2.2921082339906214
TOPIC_20,developing,2.197029016145519
TOPIC_20,eu,2.1757278637684223
TOPIC_20,economic,2.136912262701137
TOPIC_20,region,2.0912700653912615
TOPIC_20,policy,2.0907629009557507
TOPIC_20,security,2.0640470086305993
TOPIC_20,new,1.9884021797758766
TOPIC_20,shall,1.9529657410762864
TOPIC_20,european,1.8677775683181432
TOPIC_20,land,1.8005572781174422
TOPIC_20,resources,1.7887877660124527
TOPIC_20,framework,1.7221370301515673
TOPIC_20,sustainable,1.6975858895027118
TOPIC_20,peoples,1.6830501443089636
TOPIC_21,arctic,595.0585819420146
TOPIC_21,global,448.6218429429256
TOPIC_21,www,313.50391622763954
TOPIC_21,2020,305.72204953986767
TOPIC_21,development,297.72209751608153
TOPIC_21,world,292.2671456707421
TOPIC_21,international,286.45592858666544
TOPIC_21,climate,254.91449497835708
TOPIC_21,executive,251.30540619712534
TOPIC_21,china,246.09858042649634
TOPIC_21,eu,240.38041812636948
TOPIC_21,https,230.70379923646362
TOPIC_21,economic,228.84937002204367
TOPIC_21,com,225.59638627669077
TOPIC_21,sustainable,214.7005124434945
TOPIC_21,united,212.41566236090182
TOPIC_21,investment,211.33885709477377
TOPIC_21,2019,204.27559438577785
TOPIC_21,european,201.63002074220665
TOPIC_21,states,189.53888376407255
TOPIC_21,change,186.85192792483852
TOPIC_21,business,183.16559363413907
TOPIC_21,chief,183.02111081712758
TOPIC_21,council,182.4662111510293
TOPIC_21,director,179.51109843498307
TOPIC_22,norway,131.1524368985585
TOPIC_22,arctic,111.57694817780735
TOPIC_22,section,88.63634527992757
TOPIC_22,shall,68.37863462706594
TOPIC_22,governor,62.648444266460025
TOPIC_22,north,58.63755737300524
TOPIC_22,2012,56.26046782638403
TOPIC_22,areas,51.776724308127015
TOPIC_22,environment,50.26899231093563
TOPIC_22,environmental,49.48977724361539
TOPIC_22,20,48.811041379763964
TOPIC_22,svalbard,44.32486237958979
TOPIC_22,norwegian,44.01025903539877
TOPIC_22,act,42.693786674267045
TOPIC_22,cooperation,39.29133787346641
TOPIC_22,ministry,36.362839746290696
TOPIC_22,april,32.86766460390585
TOPIC_22,activity,32.420347000524444
TOPIC_22,sea,31.944170651508774
TOPIC_22,planning,31.697565224968773
TOPIC_22,use,31.1597986923938
TOPIC_22,protection,30.328829107515947
TOPIC_22,security,29.634732437039972
TOPIC_22,measures,27.416211867986515
TOPIC_22,provisions,27.352350455217852
TOPIC_23,walrus,318.94480130210746
TOPIC_23,marine,184.31417949427228
TOPIC_23,management,154.50148365805703
TOPIC_23,fisheries,137.90347560591508
TOPIC_23,stock,125.19010759242124
TOPIC_23,harvest,115.45216112142202
TOPIC_23,fishing,104.53161791823878
TOPIC_23,arctic,100.95435294525453
TOPIC_23,ocean,98.1971145296937
TOPIC_23,species,96.81364746774476
TOPIC_23,atlantic,83.91466259266777
TOPIC_23,sustainable,68.79370281578186
TOPIC_23,fish,61.482217596779456
TOPIC_23,oceans,54.92245175385792
TOPIC_23,areas,54.511373603917654
TOPIC_23,warming,48.43198515689293
TOPIC_23,ecological,47.24513930495305
TOPIC_23,population,46.22097021829655
TOPIC_23,levels,43.97307405143359
TOPIC_23,sea,42.58948965966794
TOPIC_23,et,41.67852477183268
TOPIC_23,conservation,41.16112882036931
TOPIC_23,001,40.50108119569953
TOPIC_23,total,40.31038963071271
TOPIC_23,protected,38.370863016539644
TOPIC_24,et,712.2222840451824
TOPIC_24,al,710.7726753273649
TOPIC_24,microplastics,587.4715622553117
TOPIC_24,plastic,395.00308287285225
TOPIC_24,2018,388.68695238054835
TOPIC_24,water,315.2494126715768
TOPIC_24,2019,300.15239589592255
TOPIC_24,10,296.5501344503285
TOPIC_24,particles,277.89929043095105
TOPIC_24,size,252.21540259374885
TOPIC_24,microplastic,250.94795647478725
TOPIC_24,effects,230.07261277073698
TOPIC_24,studies,222.49893794406867
TOPIC_24,exposure,212.92371146112342
TOPIC_24,plastics,210.27056632447713
TOPIC_24,study,199.12605096324407
TOPIC_24,2015,197.1084497812993
TOPIC_24,2016,193.52783923375594
TOPIC_24,table,190.92840861070044
TOPIC_24,used,189.60793069182725
TOPIC_24,environment,184.37038102453312
TOPIC_24,canada,183.5348637494926
TOPIC_24,surface,183.05042245567597
TOPIC_24,marine,175.98642256142386
TOPIC_24,reported,173.49210919146813
