doc,topic,weight
thenarwhal,TOPIC_12,3.258395973045834e-05
thenarwhal,TOPIC_13,3.258396197293518e-05
thenarwhal,TOPIC_14,3.2583965243333825e-05
thestar,TOPIC_0,2.1103757543662346e-05
thestar,TOPIC_1,2.1103757058694276e-05
thestar,TOPIC_2,2.1103756243877735e-05
thestar,TOPIC_3,2.110377149078428e-05
thestar,TOPIC_4,2.1103762402029405e-05
thestar,TOPIC_5,0.9997045473096323
thestar,TOPIC_6,2.1103749257157553e-05
thestar,TOPIC_7,2.110375913977054e-05
thestar,TOPIC_8,2.11037589274801e-05
thestar,TOPIC_9,2.110379297462321e-05
thestar,TOPIC_10,2.110376784965831e-05
thestar,TOPIC_11,2.1103773017640825e-05
thestar,TOPIC_12,2.1103756024024547e-05
thestar,TOPIC_13,2.1103765797757067e-05
thestar,TOPIC_14,2.110376264070599e-05
biomedcentral,TOPIC_0,7.514289506813799e-06
biomedcentral,TOPIC_1,7.514289511772189e-06
biomedcentral,TOPIC_2,7.514290575397418e-06
biomedcentral,TOPIC_3,7.514290865501614e-06
biomedcentral,TOPIC_4,7.514298124436076e-06
biomedcentral,TOPIC_5,0.9998947999125304
biomedcentral,TOPIC_6,7.514287212227493e-06
biomedcentral,TOPIC_7,7.5142951763932635e-06
biomedcentral,TOPIC_8,7.514292359000034e-06
biomedcentral,TOPIC_9,7.514293146697057e-06
biomedcentral,TOPIC_10,7.514292912831294e-06
biomedcentral,TOPIC_11,7.514295561096732e-06
biomedcentral,TOPIC_12,7.514289106958045e-06
biomedcentral,TOPIC_13,7.5142918082946355e-06
biomedcentral,TOPIC_14,7.5142916022805195e-06
justice,TOPIC_0,1.8696153141542889e-06
justice,TOPIC_1,1.8696154695553275e-06
justice,TOPIC_2,1.869615464395484e-06
justice,TOPIC_3,1.8696155429874948e-06
justice,TOPIC_4,1.8696156939223953e-06
justice,TOPIC_5,1.8696157736940535e-06
justice,TOPIC_6,1.8696146856534953e-06
justice,TOPIC_7,0.9999738253812781
justice,TOPIC_8,1.8696159989599222e-06
justice,TOPIC_9,1.869616013271815e-06
justice,TOPIC_10,1.8696158665058206e-06
justice,TOPIC_11,1.8696173466002422e-06
justice,TOPIC_12,1.8696151706261077e-06
justice,TOPIC_13,1.8696151955159932e-06
justice,TOPIC_14,1.8696151861432103e-06
thecanadianencyclopedia,TOPIC_0,8.240639665234097e-05
thecanadianencyclopedia,TOPIC_1,8.240638972012673e-05
thecanadianencyclopedia,TOPIC_2,8.240639468294134e-05
thecanadianencyclopedia,TOPIC_3,8.24064118516506e-05
thecanadianencyclopedia,TOPIC_4,8.24064639645584e-05
thecanadianencyclopedia,TOPIC_5,0.9988463101171845
thecanadianencyclopedia,TOPIC_6,8.240636166539576e-05
thecanadianencyclopedia,TOPIC_7,8.2406444995251e-05
thecanadianencyclopedia,TOPIC_8,8.240648555001099e-05
thecanadianencyclopedia,TOPIC_9,8.240641087623565e-05
thecanadianencyclopedia,TOPIC_10,8.240642758352608e-05
thecanadianencyclopedia,TOPIC_11,8.240643908775128e-05
thecanadianencyclopedia,TOPIC_12,8.240638423173291e-05
thecanadianencyclopedia,TOPIC_13,8.240641173578794e-05
thecanadianencyclopedia,TOPIC_14,8.24064602180533e-05
sciencedaily,TOPIC_0,0.0006349217697595329
sciencedaily,TOPIC_1,0.0006349218306037678
sciencedaily,TOPIC_2,0.0006349219619441579
sciencedaily,TOPIC_3,0.0006349216830489428
sciencedaily,TOPIC_4,0.0006349226052070631
sciencedaily,TOPIC_5,0.9911110920606512
