Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
cdn,https://bakkafrost.cdn.fo/media/1790/bakkafrost_burdardygd_2017_web.pdf?s=S9P9muH9ixCJfrooA_kvPhw6xrE https://bakkafrost.cdn.fo/media/2406/bf_suntliv_2019_02-web.pdf?s=XHFvwXYF7no1u1GpraBpg1m0Ep8 https://setur.cdn.fo/media/1093/buskaparradid_september_2011.pdf?s=b-5vbfUV0u6wQjUqfhEAnlWSNzQ ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79709243774414,-8.073792457580566
Nordic Sustainable Universities Conference,https://nordicsustainablecampusnetwork.files.wordpress.com/2016/04/report-from-the-green-campus-conference-faroe-islands-27-28-october-2016.pdf https://nordicsustainablecampusnetwork.wordpress.com/about-nscn/ ,Faroese,0.0005420058552804,0.0005420060839807,0.0005420058565127,0.0005420057422494,0.0005420058172711,0.992411916553908,0.0005420069709129,0.0005420059086632,0.0005420058282624,0.0005420058543704,0.0005420057942192,0.0005420059410032,0.0005420060435407,0.0005420059005034,0.0005420058493214,27.417844772338867,-8.07159423828125
havsbrun,https://www.havsbrun.fo/fo/about/about-us/sustainable-industry/ https://www.havsbrun.fo/fo/about/about-us/data-certifications/ ,Faroese,0.0003683247112938,0.0003683248535373,0.0003683247529424,0.9948434519293008,0.0003683247607327,0.0003683248048939,0.0003683248596991,0.0003683258951408,0.0003683247494752,0.0003683247719767,0.0003683248133074,0.0003683247556789,0.0003683248422845,0.0003683247508079,0.0003683247489277,16.566078186035156,5.358005523681641
Føroya Náttúru- og Umhvørvisfelag (FNU),https://www.fnu.fo/ https://www.facebook.com/natturuvernd/ ,Faroese,0.0016666691230126,0.0016666692666099,0.0016666689691249,0.9766666299084796,0.0016666691607803,0.0016666691878967,0.0016666708132734,0.0016666691457242,0.0016666690307861,0.0016666694145857,0.0016666691209729,0.0016666692161323,0.0016666688947032,0.0016666695232548,0.0016666692246627,19.189882278442383,5.054769039154053
landsverk,https://www.landsverk.fo/fo-fo/samfer%C3%B0sluaetlanin-2018-2030 https://www.landsverk.fo/fo-fo/samferðsluaetlanin-2018-2030/umhvoervi-groen-orka-og-heilsa/umhvoervi-og-veðurlagsbroytingar ,Faroese,7.779082601941641e-05,7.779084403312554e-05,7.779083520663893e-05,0.9989109282478486,7.779083869482603e-05,7.779083214060688e-05,7.779085939821065e-05,7.779084179315329e-05,7.779083034045704e-05,7.779083743075309e-05,7.779085730044697e-05,7.779083501798141e-05,7.779083192972315e-05,7.779084147206963e-05,7.779084137394801e-05,13.148519515991211,8.070083618164062
visitfaroeislands,https://visitfaroeislands.com/content/uploads/2019/02/vfi_strategifaldari100dpispread.pdf https://www.visitfaroeislands.com/content/uploads/2020/05/vfi_rsfrgreiing_2019spread_web.pdf ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.521413803100586,-7.727305889129639
kvf,https://kvf.fo/sending/umhvorvid-og-eg ,Faroese,0.0009950260747103,0.0009950264971522,0.0009950261842322,0.5216986676808129,0.0009950262218244,0.0009950261397572,0.4653659915804353,0.0009950264163358,0.0009950260048859,0.0009950260784398,0.0009950263974247,0.0009950261392235,0.0009950261079304,0.0009950262139267,0.0009950262629083,27.602760314941406,-5.510570526123047
tjodsavnid,https://www.tjodsavnid.fo/ https://www.tjodsavnid.fo/greinir ,Faroese,0.0003100779235325,0.0003100781066683,0.0003100779396455,0.9956589081165074,0.0003100779810001,0.0003100779464256,0.0003100781464621,0.0003100779766519,0.0003100779210458,0.0003100779620093,0.0003100781140164,0.000310077978838,0.0003100779611732,0.0003100779599041,0.0003100779661192,15.86099910736084,6.225755214691162
bakkafrost,https://www.bakkafrost.com/fo/customer-b2b/why-bakkafrost-salmon/what-makes-bakkafrost-salmon-special/ https://www.bakkafrost.com/fo/about-us/news/a63-arnafjordur-og-a15-tvoroyri-fingid-asc-godkenning/ ,Faroese,0.0001041667925055,0.0001041668046481,0.0001041667975112,0.9985416647407006,0.0001041668007253,0.0001041667890728,0.0001041668053916,0.0001041668180451,0.0001041667924541,0.0001041668047474,0.0001041668259504,0.000104166813857,0.0001041667918547,0.0001041668020258,0.0001041668205097,13.404918670654297,7.5954461097717285
vagur,https://vagur.fo/earth-hour-vagur-sloekkir-ljosini/ ,Faroese,0.0011111125718116,0.0011111131701825,0.001111112703662,0.984444420118912,0.0011111127347558,0.0011111125134106,0.0011111141151743,0.0011111129825521,0.0011111125148257,0.0011111127305267,0.0011111128707688,0.0011111126620291,0.001111112703698,0.0011111128351601,0.0011111127725302,18.724044799804688,4.8388142585754395
