Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
globalissues,https://www.globalissues.org/article/171/loss-of-biodiversity-and-extinctions ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0001199043079161819,0.8844663003352643,0.00011990455391690899,0.00011990425396576066,0.00011990445626673172,0.00011990443196787451,0.00011990437509389486,0.00011990443586418996,0.00011990426298175859,0.028911942473764957,0.0001199044204775492,0.00011990431977939133,0.00011990428428332986,0.00011990434276521052,0.08518290474569176
nationmaster,https://www.nationmaster.com/country-info/compare/Canada/United-States/Environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,6.035374008189551e-06,6.035379595019743e-06,6.035374873290869e-06,6.035372437308816e-06,6.035378005310669e-06,0.9999155047366035,6.03537615491276e-06,6.035376572010395e-06,6.035372861708331e-06,6.035378489672151e-06,6.035378176438995e-06,6.035376253058929e-06,6.0353735967921115e-06,6.035373753513033e-06,6.035378619252561e-06
canada,https://www.canada.ca/en/environment-climate-change/services/evaluating-existing-substances/draft-science-assessment-plastic-pollution.html ,False,True,False,False,False,False,False,False,True,False,False,False,False,3.493148061649237e-06,3.4931514405804445e-06,3.4931492564328406e-06,3.4931477664645005e-06,3.493150052592446e-06,3.4931521622632445e-06,3.4931496278347147e-06,3.49314850245402e-06,3.4931483424876207e-06,0.9999510958984108,3.493150924569987e-06,3.493149358925529e-06,3.493148137152702e-06,3.4931478233362247e-06,3.4931601325895024e-06
lscenv,https://www.lscenv.com/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003944779758011837,0.8268896855461066,0.00039447802838855016,0.00039447793884441135,0.0003944780941653689,0.00039447861839414386,0.0003944785552468725,0.0003944782081678432,0.000394477959513382,0.08193368257136559,0.0003944782525538379,0.08644289366232441,0.000394477987456608,0.00039447812878838076,0.00039447847288277447
plasticbank,https://plasticbank.com/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0010256422670714097,0.0010256441543220229,0.0010256424023481986,0.0010256420509816657,0.0010256422260087213,0.0010256429557473864,0.001025642753454568,0.0010256426379744543,0.0010256423057681645,0.0010256458484129071,0.9856410003968801,0.0010256427611081782,0.0010256424545806203,0.001025642264845031,0.0010256425204967028
slideshare,https://www.slideshare.net/biotechvictor1950/heavy-metal-contamination-of-global-environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0022988523165058,0.4563348529299068,0.0022988534889825936,0.002298852166303797,0.0022988565962646255,0.0022988520306618035,0.0022988541276884092,0.002298851762922444,0.0022988528516642874,0.0022988522431145486,0.002298854408614019,0.002298853769084769,0.002298852345347263,0.513780056939211,0.0022988520237277993
bankinfosecurity,https://www.bankinfosecurity.com/implementing-zero-trust-in-hybrid-cloud-environment-a-15621 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3777744522799151,0.6080178785232656,0.0010928973158391554,0.0010928971769635495,0.0010928973397942392,0.0010928977239723482,0.0010928974841873343,0.0010928973116383558,0.0010928973592552519,0.0010928976726619912,0.001092899009329615,0.0010928975560746544,0.0010928974891027917,0.001092897264806613,0.0010928984931932696
heforshe,https://www.heforshe.org/en https://www.heforshe.org/en ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.000341880799855907,0.22945016443620142,0.000341880906006193,0.00034188061757675593,0.00034188066417821636,0.047924537774620204,0.00034188090400714564,0.0003418810486005424,0.00034188067706085565,0.0003418808413213526,0.718522728347952,0.00034188076684857794,0.00034188074079073455,0.0003418807329100001,0.00034188074206994675
unicef,https://data.unicef.org/topic/education/covid-19/ https://data.unicef.org/resources/early-childhood-development-index-2030-ecdi2030/ https://data.unicef.org/topic/education/covid-19/ https://data.unicef.org/topic/child-poverty/covid-19/ ,True,False,False,False,True,False,False,False,True,False,False,False,False,9.8473818533442e-05,0.7348433967667551,9.84738190608739e-05,9.847379407701966e-05,9.847386501274365e-05,9.84739202298073e-05,9.847383358248532e-05,0.26387644326155474,9.847380251121417e-05,9.847390262000794e-05,9.84739110274536e-05,9.84738214438541e-05,9.847379529767969e-05,9.847379552259015e-05,9.84738927711502e-05
fao,http://www.fao.org/nocs ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0009389679018626,0.0009389689897213697,0.000938968920915461,0.000938968005737233,0.0009389679216142219,0.000938969578505823,0.9868544377231121,0.0009389700596228722,0.0009389681128590331,0.0009389695833775512,0.0009389693365657158,0.000938968469856428,0.000938968104274952,0.0009389679801841118,0.0009389693117906043
