doc,topic,weight
globalis,TOPIC_5,0.00023068096695346766
globalis,TOPIC_6,0.00023068074334898502
globalis,TOPIC_7,0.00023068089913710535
globalis,TOPIC_8,0.0002306807476375574
globalis,TOPIC_9,0.00023068162568158545
globalis,TOPIC_10,0.00023068074591390018
globalis,TOPIC_11,0.00023068083243320777
globalis,TOPIC_12,0.0002306807744985551
globalis,TOPIC_13,0.00023068074180309668
globalis,TOPIC_14,0.00023068083653225038
duf,TOPIC_0,0.0019047635411687774
duf,TOPIC_1,0.0019047637228524286
duf,TOPIC_2,0.0019047680382918526
duf,TOPIC_3,0.001904763259732142
duf,TOPIC_4,0.0019047642421718917
duf,TOPIC_5,0.0019047658006154599
duf,TOPIC_6,0.001904763445916061
duf,TOPIC_7,0.0019047653745209142
duf,TOPIC_8,0.001904763620572088
duf,TOPIC_9,0.9733332970180023
duf,TOPIC_10,0.001904764577742961
duf,TOPIC_11,0.0019047635424654136
duf,TOPIC_12,0.001904765106877577
duf,TOPIC_13,0.0019047635735976846
duf,TOPIC_14,0.0019047651354723572
ms,TOPIC_0,0.0003252035225071121
ms,TOPIC_1,0.000325203617380457
ms,TOPIC_2,0.995447148551916
ms,TOPIC_3,0.00032520353468232986
ms,TOPIC_4,0.0003252035864820491
ms,TOPIC_5,0.0003252037678719482
ms,TOPIC_6,0.0003252035895534044
ms,TOPIC_7,0.0003252036609903552
ms,TOPIC_8,0.0003252035800181567
ms,TOPIC_9,0.0003252045865046624
ms,TOPIC_10,0.0003252035643773811
ms,TOPIC_11,0.00032520353496889507
ms,TOPIC_12,0.0003252036504222143
ms,TOPIC_13,0.0003252035956588294
ms,TOPIC_14,0.0003252036566663513
erhvervsstyrelsen,TOPIC_0,7.114913034801766e-05
erhvervsstyrelsen,TOPIC_1,7.114914792721028e-05
erhvervsstyrelsen,TOPIC_2,0.641362839576961
erhvervsstyrelsen,TOPIC_3,7.114913279386424e-05
erhvervsstyrelsen,TOPIC_4,7.114914615167592e-05
erhvervsstyrelsen,TOPIC_5,0.3577122213644176
erhvervsstyrelsen,TOPIC_6,7.11491371126437e-05
erhvervsstyrelsen,TOPIC_7,7.114916283914574e-05
erhvervsstyrelsen,TOPIC_8,7.114914450765277e-05
erhvervsstyrelsen,TOPIC_9,7.114921567278862e-05
erhvervsstyrelsen,TOPIC_10,7.114914734643606e-05
erhvervsstyrelsen,TOPIC_11,7.114917423775e-05
