topic,word,weight
TOPIC_12,hele,7.785064263131662
TOPIC_12,natur,7.416926209781566
TOPIC_12,materialer,7.025688060863994
TOPIC_12,danmark,6.998854310401384
TOPIC_12,products,6.945076929016991
TOPIC_12,svanemærket,6.93639414266041
TOPIC_12,betyder,6.804588084680114
TOPIC_12,muligt,6.447191116049172
TOPIC_12,nye,6.417495083579111
TOPIC_13,aalborg,2.706717395012723
TOPIC_13,bæredygtig,1.9741467280650977
TOPIC_13,kommune,1.494203619907241
TOPIC_13,verdensmål,1.4278610761594406
TOPIC_13,udvikling,1.4134120387109115
TOPIC_13,virksomheder,1.3639218093147807
TOPIC_13,kontakt,1.3197931610042914
TOPIC_13,sikre,1.2812170946557728
TOPIC_13,17,1.2320610996534977
TOPIC_13,bæredygtighed,1.2170912717647318
TOPIC_13,information,1.1886544285723255
TOPIC_13,arbejde,1.1723006098547908
TOPIC_13,læs,1.164048729042583
TOPIC_13,fn,1.1349450934339216
TOPIC_13,verdensmålene,1.1289354185446818
TOPIC_13,danske,1.1153521322845845
TOPIC_13,nye,1.1102466350486522
TOPIC_13,fns,1.0867563117931667
TOPIC_13,bilag,1.071772339551258
TOPIC_13,fokus,1.0677606378319668
TOPIC_13,indsats,1.060961921567426
TOPIC_13,lande,1.058727626305953
TOPIC_13,år,1.0574852076836625
TOPIC_13,inden,1.0444300665406725
TOPIC_13,verdens,1.0186355368703295
TOPIC_14,verdensmålene,12.670520952327449
TOPIC_14,verdensmål,6.773302339408486
TOPIC_14,menneskerettigheder,6.171364020259113
TOPIC_14,virksomheder,4.050347004545134
TOPIC_14,arbejder,3.9944870897991462
TOPIC_14,fn,3.979932446521547
TOPIC_14,tilgang,3.8016212470814263
TOPIC_14,institut,3.755748175865455
TOPIC_14,udvikle,3.162646574306054
TOPIC_14,mål,3.091258570114511
TOPIC_14,arbejde,2.6108337491316216
TOPIC_14,viser,2.5635223665533133
TOPIC_14,internationale,2.4090150965766184
TOPIC_14,bæredygtige,2.3997487908111492
TOPIC_14,værktøjer,2.343373296907326
TOPIC_14,bæredygtig,2.3198404334957257
TOPIC_14,læs,2.1544600202342896
TOPIC_14,guide,2.1533140328915414
TOPIC_14,diskrimination,2.1401161836603855
TOPIC_14,rådet,2.088158782797076
TOPIC_14,danske,2.050358634888613
TOPIC_14,sociale,2.0494325506484667
TOPIC_14,mennesker,1.990566969971398
TOPIC_14,herunder,1.9460541484825833
TOPIC_14,danmark,1.9186626490698278
