Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
canlii,https://www.canlii.org/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reliefweb,https://reliefweb.int/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.005128227601718267,0.005128212291954998,0.005128212927327682,0.0051282113123886,0.9282049826261805,0.005128211517162241,0.005128210561009665,0.005128211597287357,0.005128211278433825,0.005128213621867427,0.005128214664682434,0.0051282169190255585,0.005128211872249962,0.005128214892144023,0.005128236316567581
jhu,https://advanced.jhu.edu/academics/graduate/ms-environmental-sciences-policy/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0003016597243203947,0.0003016597478619242,0.0003016596137572191,0.00030165952677547016,0.10397033727335937,0.0003016600055083113,0.0003016598863407241,0.7916848073418981,0.00030165950477337443,0.10072493917579631,0.00030165962425555433,0.00030165988749846753,0.0003016594934279834,0.00030165957087170605,0.0003016596235550567
oecdbetterlifeindex,http://www.oecdbetterlifeindex.org/topics/environment/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,7.93557161923078e-06,7.935569997327203e-06,7.935572744687426e-06,7.935571137634942e-06,7.935580245506514e-06,7.935577830470944e-06,0.9998889019677816,7.935578158578802e-06,7.93556965455015e-06,7.935573925361501e-06,7.93557563159294e-06,7.935577199177036e-06,7.935569659263835e-06,7.93557179533903e-06,7.9355726195593e-06
microsoft,https://www.microsoft.com/en-us/corporate-responsibility/sustainability https://azure.microsoft.com/en-us/global-infrastructure/sustainability/ ,False,True,False,True,False,False,False,True,False,False,False,False,False,0.00011019300063026053,0.0001101929554832294,0.00011019299645854577,0.00011019298612861441,0.9043316749944531,0.00011019309653106108,0.00011019308554294182,0.09423581576298638,0.00011019296283028029,0.0001101930227089512,0.00011019306471804492,0.00011019308674766884,0.0001101929666449872,0.00011019298463027719,0.00011019303350592535
novascotia,http://www.novascotia.ca/NSE/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0010928982853549867,0.0010928986189873602,0.001092897948222057,0.0010928978602998407,0.7206195181698034,0.26517280276825345,0.0010928999568113218,0.0010928988698790357,0.0010928979105736163,0.001092899149127092,0.0010928980349655915,0.0010928986234928187,0.0010928980000748927,0.0010928975678302629,0.0010928982363242214
cips,https://www.cips.org/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0016666694790617516,0.0016666687231129958,0.0016666690362456599,0.0016666686708373543,0.0016666722626535993,0.0016666700969049835,0.0016666689906047433,0.0016666703294906974,0.0016666686950844293,0.0016666714725394522,0.0016666704552630819,0.0016666708609090737,0.9766666217526516,0.0016666695727679082,0.0016666696018726142
mottmac,https://www.mottmac.com/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunrun,https://my.sunrun.com/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental-expert,https://www.environmental-expert.com/ https://www.environmental-expert.com/events ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0007936522143511731,0.0007936520607646196,0.0007936524149294543,0.0007936523065690696,0.8726834043946663,0.0007936533713097381,0.0007936531150770906,0.0007936529698626184,0.0007936521484454151,0.0007936527791224925,0.0007936527689439693,0.116999112220148,0.0007936521707389422,0.0007936528118085014,0.0007936522532625215
hp,https://partner.hp.com/login https://www8.hp.com/us/en/hp-information/sustainable-impact.html ,False,False,True,False,True,False,False,True,False,False,False,False,False,0.0007490648939875591,0.0007490648038439614,0.0007490649657441951,0.0007490658740685501,0.41350529689818794,0.0007490656465799385,0.0007490663274670689,0.000749065850152274,0.0007490647018164556,0.0007490656522653749,0.576756854183762,0.000749065126042442,0.0007490646005574245,0.0007490656831149934,0.0007490647924096944
griffith,https://www.griffith.edu.au/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.5364657129331604,0.0011299452044346515,0.0011299456492148857,0.0011299449673784548,0.001129947105032186,0.0011299462014803267,0.001129945494527189,0.44884499305926634,0.0011299448385142061,0.001129946979308513,0.0011299453180967157,0.0011299456107853195,0.0011299448482282412,0.001129946285133716,0.0011299455054389201
